Accession Id,Artist,Credit Line,Display Dimensions,Geometry,Location Description,Medium,Source,Title,Location
2002.2.1e,"Fletcher, Harrell and Rubin, John",,,"(-122.4094682,37.7984339)","Public Display : District 3 : North Beach Parking Garage, 735 Vallejo",Porcelain enamel,San Francisco Arts Commission,"Photos of People from the Neighborhood Enlarged and Attached to the Building, an",
1980.3.1-3,"Francis, Sam",Purchased by the San Francisco Art Commission for the San Francisco International Airport,"276"" X 348""","(-122.389979,37.615223)",Airport : T3 : Gates 82-83,Acrylic on canvas,San Francisco Arts Commission,Untitled,
1892.1,"French, Daniel Chester",Gift of the Starr King Monument Committee,8' H,"(-122.4666711,37.7703537)","Public Display : District 1 : GGP, Music Concourse",Bronze,San Francisco Arts Commission,Thomas Starr King (1824-1864),
1999.16,"Frey, Viola",Commissioned for the San Francisco International Airport; Collection of the City and County of San Francisco.,"180"" H X 240"" W","(-122.389979,37.615223)","Airport : IT : Boarding Area A : Departures, A4",Ceramic tile,San Francisco Arts Commission,World Civilization,
1987.37,"Frey, Viola",Purchased by the San Francisco Art Commission for the Moscone Center,"99 1/4"" H X 77 1/8"" W","(-122.433021,37.801262)",Public Display : District 6 : Moscone Center,Oil on canvas,San Francisco Arts Commission,Exterior/Interior (Studio View),
1999.19.1,"Fuller (Mcchesney), Mary",Commissioned for art enrichment by the Publi Art Program,,"(-122.4048688,37.7947175)",Public Display : District 3 : Portsmouth Square,cast concrete,San Francisco Arts Commission,Lion,
1985.14.3,"Fuller (Mcchesney), Mary",Gift of the Tamarack Foundation and the Mayor's Office of Community Development to SF Art Commission,,"(-122.4048688,37.7947175)",Public Display : District 1 : Portsmouth Square,Cast concrete,San Francisco Arts Commission,Serpent,
1999.19.1-15,"Fuller (Mcchesney), Mary",Commissioned for art enrichment by the Public Art Program,"Varies from 144"" L to 15"" L X 23"" W to 15"" W","(-122.4048688,37.7947175)",Public Display : District 3 : Portsmouth Square,Cast Concrete,San Francisco Arts Commission,Untitled,
1985.14.6,"Fuller (Mcchesney), Mary",Gift of the Tamarack Foundation and the Mayor's Office of Community Development to SF Art Commission,,"(-122.4048688,37.7947175)",Public Display : District 3 : Portsmouth Square,Cast concrete,San Francisco Arts Commission,Dragon,
1999.19.2,"Fuller (Mcchesney), Mary",Commissioned for art enrichment by the Publi Art Program,,"(-122.4048688,37.7947175)",Public Display : District 3 : Portsmouth Square,cast concrete,San Francisco Arts Commission,Lion,
1999.19.3-14,"Fuller (Mcchesney), Mary",Commissioned for art enrichment by the Publi Art Program,,"(-122.4048688,37.7947175)",Public Display : District 3 : Portsmouth Square,cast concrete,San Francisco Arts Commission,Benches,
1985.14.4,"Fuller (Mcchesney), Mary",Gift of the Tamarack Foundation and the Mayor's Office of Community Development to SF Art Commission,,"(-122.4048688,37.7947175)",Public Display : District 3 : Portsmouth Square,Cast concrete,San Francisco Arts Commission,Monkey,
1985.14.5,"Fuller (Mcchesney), Mary",Gift of the Tamarack Foundation and the Mayor's Office of Community Development to SF Art Commission,,"(-122.4048688,37.7947175)",Public Display : District 3 : Portsmouth Square,Cast concrete,San Francisco Arts Commission,Rabbit,
1999.19.15,"Fuller (Mcchesney), Mary",Commissioned for art enrichment by the Publi Art Program,,"(-122.4048688,37.7947175)",Public Display : District 3 : Portsmouth Square,cast concrete,San Francisco Arts Commission,Serpent Wall,
1985.14.2,"Fuller (Mcchesney), Mary",Gift of the Tamarack Foundation and the Mayor's Office of Community Development to SF Art Commission,,"(-122.4048688,37.7947175)",Public Display : District 3 : Portsmouth Square,Cast concrete,San Francisco Arts Commission,Ram,
1985.14.1-6,"Fuller (Mcchesney), Mary",Commissioned by the Art Commission Funded in part by Tamarach Foundation ,,"(-122.4048688,37.7947175)",Public Display : District 3 : Portsmouth Square,Cast concrete,San Francisco Arts Commission,"Tiger, Ram, Serpent, Monkey, Rabbit, Dragon",
1986.1,"Fuller, Mary",Purchased by the San Francisco Art Commission for the Westside Pump Station,,"(-122.5061246,37.7355641)",Public Display : District 4 : Great Highway at Sloat,Cast concrete,San Francisco Arts Commission,"Earth, Air, Sea",
1975.3,"Fuller, Mary",Purchased by the San Francisco Art Commission for the San Francisco General Hospital,72 in. x 72 in.,"(-122.4044431,37.7557795)","City Department : SFGH, Courtyard #3",Cast stone aggregate,San Francisco Arts Commission,Dos Liones,
2000.16,"Garcia, Rupert",Commissioned for the San Francisco International Airport; Collection of the City and County of San Francisco.,204 in. x 300 in.,"(-122.389979,37.615223)",Airport : IT : Boarding Area G : Gate G102,Ceramic Tile,San Francisco Arts Commission,Bird Technology,
T2009.18,"Garten, Cliff",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Link Building : L1,Bronze,San Francisco Arts Commission,Laguna Line (The Possibility of the Everyday),
1985.21.6,"Garza, Carmen Lomas",Purchased by the San Francisco Art Commission for the Millbrae Water Treatment Facility,3' H X 4' W approx.,"(-122.4194155,37.7749295)",City Department : PUC : Millbrae Facility,Acrylic on masonite,San Francisco Arts Commission,The History of Northern California Water,
1985.21.1,"Garza, Carmen Lomas",Purchased by the San Francisco Art Commission for the Millbrae Water Treatment Facility,3' H X 4' W approx.,"(-122.4194155,37.7749295)",City Department : PUC : Millbrae Facility,Acrylic on masonite,San Francisco Arts Commission,The History of Northern California Water,
1985.21.7,"Garza, Carmen Lomas",Purchased by the San Francisco Art Commission for the Millbrae Water Treatment Facility,3' H X 4' W approx.,"(-122.4194155,37.7749295)",City Department : PUC : Millbrae Facility,Acrylic on masonite,San Francisco Arts Commission,The History of Northern California Water,
1985.21.5,"Garza, Carmen Lomas",Purchased by the San Francisco Art Commission for the Millbrae Water Treatment Facility,3' H X 4' W approx.,"(-122.4194155,37.7749295)",City Department : PUC : Millbrae Facility,Acrylic on masonite,San Francisco Arts Commission,The History of Northern California Water,
1985.21.8,"Garza, Carmen Lomas",Purchased by the San Francisco Art Commission for the Millbrae Water Treatment Facility,3' H X 4' W approx.,"(-122.4194155,37.7749295)",City Department : PUC : Millbrae Facility,Acrylic on masonite,San Francisco Arts Commission,The History of Northern California Water,
1985.21.2,"Garza, Carmen Lomas",Purchased by the San Francisco Art Commission for the Millbrae Water Treatment Facility,3' H X 4' W approx.,"(-122.4194155,37.7749295)",City Department : PUC : Millbrae Facility,Acrylic on masonite,San Francisco Arts Commission,The History of Northern California Water,
1985.21.4,"Garza, Carmen Lomas",Purchased by the San Francisco Art Commission for the Millbrae Water Treatment Facility,3' H X 4'W approx.,"(-122.4194155,37.7749295)",City Department : PUC : Millbrae Facility,Acrylic on masonite,San Francisco Arts Commission,The History of Northern California Water,
2000.1,"Garza, Carmen Lomas",Commissioned for the San Francisco International Airport; Collection of the City and County of San Francisco,16' H X 24' W,"(-122.389979,37.615223)",Airport : IT : Boarding Area G : Gate G93,Copper and powder-coated steel.,San Francisco Arts Commission,Baile!,
1985.21.3,"Garza, Carmen Lomas",Purchased by the San Francisco Art Commission for the Millbrae Water Treatment Facility,3' H X 4' W approx,"(-122.4194155,37.7749295)",City Department : PUC : Millbrae Facility,Acrylic on masonite,San Francisco Arts Commission,The History of Northern California Water,
1893.1,"Geefs, Guillaume",Gift of the California Midwinter Exposition,,"(-122.4666711,37.7703537)","Public Display : District 1 : GGP, Music Concourse",Bronze,San Francisco Arts Commission,Leonitus (Roman Gladiator),
1986.26,"Genn, Nancy",Purchased by the San Francisco Art Commission for the San Francisco International Airport,59 in. x 123 in.,"(-122.389979,37.615223)","Airport : Terminal 2, Medical Clinic",Handmade paper on mounted linen,San Francisco Arts Commission,Evora 16,
1981.26,"Gilliam, Sam",Purchased by the San Francisco Art Commission for the Moscone Convention Center,9 1/2' H X 20 'W X 5' D,"(-122.4194155,37.7749295)",Public Display : Moscone Center : Mezzanine Level,"Enamel, epoxy resin, fiberglass, welded steel, aluminum sheeting",San Francisco Arts Commission,Tholos Across,
1990.7.1-2,"Gillman, Steve",Purchased by the San Francisco Art Commission for Pier 7,"17"" H X 102"" W X 102"" D","(-122.3880306,37.7869956)",Public Display : District 3 : Embarcadero : Entrance to Pier 7,Sunset red granite and bronze,San Francisco Arts Commission,Bay Bench,
1990.7.1,"Gillman, Steve",Purchased by the San Francisco Art Commission for Pier 7,,"(-122.3880306,37.7869956)",Public Display : District 3 : Embarcadero : Entrance to Pier 7,Sunset red granite and bronze,San Francisco Arts Commission,Bay Bench,
1990.7.2,"Gillman, Steve",Purchased by the San Francisco Art Commission for Pier 7,,"(-122.3880306,37.7869956)",Public Display : District 3 : Embarcadero : Entrance to Pier 7,Sunset red granite and bronze,San Francisco Arts Commission,Bay Bench,
T2009.50.a-b,"Gillman, Steve and Keefer, Katherine",,,"(-122.415717,37.712643)",Public Display : District 10 : Coffman Pool : 150 Hahn Street,,San Francisco Arts Commission,The Swimmers,
T2009.19.a-j,"Glatt, Linnea",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : Courtyard E,Fiberglass,San Francisco Arts Commission,Re-connection/Re-cognition,
1999.17.5,"Goggin, Brian",Commissioned for art enrichment by the Public Art Program,"35"" H X 22"" W","(-122.4209034,37.7440438)","Public Display : District 9 : Mission at 29th, west side",concrete,San Francisco Arts Commission,Bed,
1999.17.9,"Goggin, Brian",Commissioned for art enrichment by the Public Art Program,"22"" H X 35"" L","(-122.4198851,37.7456473)","Public Display : District 9 : Mission at Valencia, east side",concrete,San Francisco Arts Commission,Grow,
1999.17.4,"Goggin, Brian",Commissioned for art enrichment by the Public Art Program,"19"" H X 14 1/2"" W","(-122.4198851,37.7456473)","Public Display : District 9 : Mission at Valencia, west side",concrete,San Francisco Arts Commission,Eat,
1999.17.3,"Goggin, Brian",Commissioned for art enrichment by the Public Art Program,"19"" H X 14 1/2""","(-122.4198851,37.7456473)","Public Display : District 9 : Mission at Valencia, west side",concrete,San Francisco Arts Commission,Feed,
1999.17.2,"Goggin, Brian",Commissioned for art enrichment by the Public Art Program,"35"" H X 52"" L","(-122.4191378,37.7467769)","Public Display : District 9 : Mission at Precitia, west side",concrete,San Francisco Arts Commission,Ballast,
1999.17.6,"Goggin, Brian",Commissioned for art enrichment by the Public Art Program,"18"" H X 29"" L","(-122.4228311,37.7410238)","Public Display : District 9 : Mission at Cortland, west side",concrete,San Francisco Arts Commission,Switch,
1999.17.1-9,"Goggin, Brian",Commissioned for art enrichment by the Public Art Program,,"(-122.4194155,37.7749295)",Public Display : District 9 : Mission St. Sidewalk  : Between Precita and Cortla,Concrete,San Francisco Arts Commission,Pavers,
1999.17.8,"Goggin, Brian",Commissioned for art enrichment by the Public Art Program,"18"" H X 12"" W","(-122.4183776,37.7514492)",Public Display : District 9 : Mission St.,concrete,San Francisco Arts Commission,Road,
1999.17.1,"Goggin, Brian",Commissioned for art enrichment by the Public Art Program,"32"" H X 50"" L","(-122.4220004,37.742354)","Public Display : District 9 : Mission at 30th, west side",concrete,San Francisco Arts Commission,Others,
1999.17.7,"Goggin, Brian",Commissioned for art enrichment by the Public Art Program,"12"" diameter","(-122.4214819,37.7431399)","Public Display : District 8 : Mission at Virginia, east side",concrete,San Francisco Arts Commission,Hunt,"Mission at, Virginia
"
T2009.1,"Goggin, Brian and Keehn, Dorka",,,"(-122.4067221,37.7978885)",Public Display : District 3 : Broadway and Columbus,,San Francisco Arts Commission,Language of the Birds,
T2009.3,"Goldberg, Jim and Rubin, Jon",,312 in. x 480 in.,"(-122.4194155,37.7749295)",Public Display : District 11 : Minnie and Lovie Ward Recreation Center : Capital,laminated digital print,San Francisco Arts Commission,Imagine Even More,
1995.12,"Gonzales, George",Purchased by the San Francisco Art Commission for the SFGH Mental Health Rehabilitation Facility,27 1/2' H X 16 'W X 16' D,"(-122.4044431,37.7557795)",City Department : SFGH : MHRF : Courtyard,"Wood, glass, concrete",San Francisco Arts Commission,Wu Xing Pavilion,
1996.2,"Gonzalez, Arthur",Commissioned by the San Francisco Art Commission for the Taraval Police Station.,,"(-122.4194155,37.7749295)",City Department : Taraval Police Station : 2345 24th Ave. : Lobby,ceramic sculptural relief,San Francisco Arts Commission,Peaceable Kingdom,
1967.83,"Gordin, Sidney",Commissioned by the San Francisco Arts Commission for the Hall of Justice. Collection of the city and county of San Francisco.,"8' 3 1/4"" H","(-122.4194155,37.7749295)","Public Display : District 6 : Davies Hall, upper terrace",Bronze,San Francisco Arts Commission,Untitled,
1995.11,"Gordon, David and Shum, Hilda",Purchased by the San Francisco Arts Commission for SFGH Mental Health Rehabilitation Facility,,"(-122.4044431,37.7557795)",City Department : SFGH : Skilled Mental Health Nursing Facility : Day Rooms,Pigment on canvas,San Francisco Arts Commission,Column Vistas,
1914.1,"Grafly, Charles",Exhibited at the Panama Pacific International Exposition in 1915.,,"(-122.4738817,37.771224)",Public Display : District 1 : GGP : JFK at Stowe Lake Drive,Bronze,San Francisco Arts Commission,Pioneer Mother,
1940.12,"Graham, Cecelia",Commissioned for the Golden Gate Exposition of 1939.,7' long,"(-122.4194155,37.7749295)",City Department : Rec./Park : GGP : Nursery,Cast black artificial granite,San Francisco Arts Commission,The Dolphins,
1988.5,"Graham, Gary W.",Purchased by the San Francisco Art Commission for the Northern Police Station.,"48 1/2"" X 48 1/2""","(-122.4194155,37.7749295)",City Department : SFPD : Northern Station,Mosaic tile,San Francisco Arts Commission,Police Shield,
1942.1,"Greber, Henri Leon",Gift of Mrs. James L. Flood,"45"" H by 4' diameter","(-122.4122163,37.792033)",Public Display : District 3 : Huntington Park,Bronze,San Francisco Arts Commission,Dancing Sprites,
T2009.59,"Grieve, Mark and Spector, Ilana",,,"(-122.4194155,37.7749295)",Public Display : District 10 : Visitacion Valley Library,Steel and aluminum,San Francisco Arts Commission,Untitled ,
1914.2,"Grossoni, Orazio",Gift of the Italian Colony and by special performances of Verdi operas at the Trivoli.,,"(-122.4194155,37.7749295)","Public Display : District 1 : GGP, Music Concourse, South of Bandshell",Bronze,San Francisco Arts Commission,Giuseppe Verdi,
T2009.53.a-c,"Hall, Diane Andrews",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital,Cotton thread tapestry,San Francisco Arts Commission,Untitled [tapestries],
T2009.20.a,"Hall, Diane Andrews",,,"(-122.4556651,37.7478586)",Laguna Honda : North Residence : L1 : Northwest Wall #2,Tapestry,San Francisco Arts Commission,Rollers,
2009.3,"Hall, Diane Andrews",Collection of the City and County of San Francisco. Commissioned for Laguna Honda Hospital and Rehabilitation Center by the San Francisco Arts Commission.,40 5/16 in. x 39 7/8 in. x 3/4 in.,"(-122.4556651,37.7478586)",Laguna Honda : North Residence : L1 : Northwest Wall,Glass tile mosaic,San Francisco Arts Commission,Goldfinch with Zinnia 2,
2009.2,"Hall, Diane Andrews",Collection of the City and County of San Francisco. Commissioned for Laguna Honda Hospital and Rehabilitation Center by the San Francisco Arts Commission.,40 in. x 40 in. x 3/4 in.,"(-122.4556651,37.7478586)",Laguna Honda : North Residence : L1 : Southeast Wall,Glass tile mosaic,San Francisco Arts Commission,Goldfinch 5,
T2009.20.c ,"Hall, Diane Andrews",,,"(-122.4556651,37.7478586)",Laguna Honda : North Residence : L1 : Northeast Wall,Tapestry,San Francisco Arts Commission,Bird and Poem,
T2009.20.b,"Hall, Diane Andrews",,,"(-122.4556651,37.7478586)",Laguna Honda : North Residence : L1 : Southwest Wall #2,Tapestry,San Francisco Arts Commission,Swelling Cumulus,
2009.5,"Hall, Diane Andrews",Collection of the City and County of San Francisco. Commissioned for Laguna Honda Hospital and Rehabilitation Center by the San Francisco Arts Commission.,,"(-122.4556651,37.7478586)",Laguna Honda : North Residence : L1 : East Wall,Glass tile mosaic,San Francisco Arts Commission,Morning Light 2,
2009.4,"Hall, Diane Andrews",Collection of the City and County of San Francisco. Commissioned for Laguna Honda Hospital and Rehabilitation Center by the San Francisco Arts Commission.,39 3/4 in. x 40 in. x 3/4 in.,"(-122.4556651,37.7478586)",Laguna Honda : North Residence : L1 : Southwest Wall,Glass tile mosaic,San Francisco Arts Commission,Hermit Thrush 2,
1934.22,"Hall, Parker",Commissioned for Coit Tower,,"(-122.4058194,37.8023686)",Public Display : District 3 : Coit Tower,Fresco,San Francisco Arts Commission,Collegiate Sports,
1975.29,"Halprin, Lawrence",Purchased by the San Francisco Art Commission for the United Nations Plaza,,"(-122.4136322,37.779985)",Public Display : District 1 : UN Plaza,Granite,San Francisco Arts Commission,United Nations Plaza Fountain,
1978.54,"Hamlin, Edith",Gift of the artist to the San Francisco Art Commission.,,"(-122.389979,37.615223)",Storage : Airport,"Acrylic, tempera and gold leaf",San Francisco Arts Commission,Map for the Pacific and Orient Steamship Lines,
1934.25,"Hamlin, Edith",Commissioned for Coit Tower,,"(-122.4058194,37.8023686)",Public Display : District 3 : Coit Tower,Fresco,San Francisco Arts Commission,Hunting in California,
1885.1,"Happersberger, Frank",Acquired in 1885 by public subscription,apron/base/pedestal: 16' H X 17' W X 17' D; sculpture (Garfield): approx. 8' H;,"(-122.4194155,37.7749295)",Public Display : District 1 : GGP : Conservatory lawn,Bronze and granite,San Francisco Arts Commission,James A. Garfield (1831-1881),
1894.4,"Happersberger, Frank",Gift of James Lick,Figure: 10' H; Pedestal: 30' H,"(-122.4194155,37.7749295)","Public Display : District 6 : McAllister St., between Asian Art Museum and Libra",Bronze and granite,San Francisco Arts Commission,Pioneer Monument  (James Lick Monument),
2001.1,"Haring, Keith",Collection of the City and County of San Francisco. Purchased for the Moscone Center,"120"" H X 144"" W X 216"" D","(-122.433021,37.801262)","Public Display : District 6 : 4th and Howard, Moscone Center",Painted steel,San Francisco Arts Commission,Untitled (Three Dancing Figures),
1934.1,"Harris, George",Commissioned for Coit Tower,,"(-122.4058194,37.8023686)",Public Display : District 3 : Coit Tower,Fresco,San Francisco Arts Commission,Banking and the Law,
1986.8,"Hasson, Bruce",Purchased by the San Francisco Art Commission for the Father Alfred Boedekker Park,"55 1/2"" H X 85"" W Base: 43 1/4"" H X 54 1/4"" W","(-122.4122163,37.7842914)","Public Display : District 6 : Father Boeddekker Park, Jones and Eddy",Bronze with concrete base,San Francisco Arts Commission,Ark (or Ark San Francisco),
1993.6,"Hasson, Bruce",Commissioned by the San Francisco Art Commission for the Bush-Polk Parking Garage.,"each 93"" X 36""","(-122.4194155,37.7749295)",City Department : DPT : Bush and Polk Parking Garage,cast aluminum,San Francisco Arts Commission,Trolleys,
1995.8,"Heavenston, Martha",Commissioned by the San Francisco Art Commission for the Tenderloin Children's Recreation Center,"a) 6' 4"" H X 68"" W X 40""D; and b) 6' H X 64"" W X 40""D","(-122.415637,37.784791)",Public Display : District 5 : Tenderloin Rec. Center,Concrete form with ceramic on top.,San Francisco Arts Commission,a) Dancing in the Sea of Milk (woman); and b) African King with Animal Power (ma,
1989.25,"Heavenston, Martha",Commissioned by the San Francisco Art Commission for the Sixth and Folsom Recreation Center,"Total area of base and sculpture is 76' 7"" L X 35 '4"" W","(-122.4194155,37.7749295)",Public Display : District 6 : 6th and Folsom Rec. Center,"Polyurethane foam, cement, acrylic admixture, fiberglass cloth, tile",San Francisco Arts Commission,A World View,
1979.34,"Hedrick, Wally",Purchased by the San Francisco Art Commission for the San Francisco International Airport.,"48"" X 87 ""","(-122.389979,37.615223)",Airport : Terminal 2 : North Arrivals Lounge,Oil on canvas,San Francisco Arts Commission,"17th December, 1903",
T2009.8,"Heffernon, Gerald",,,"(-122.4556651,37.7478586)",Public Display : District 7 : Laguna Honda Hospital : Central quad,Bronze and stone,San Francisco Arts Commission,Rabbinoid on Cell Phone,
1934.3,"Hesthal, William",Commissioned for Coit Tower,,"(-122.4058194,37.8023686)",Public Display : District 3 : Coit Tower,Fresco,San Francisco Arts Commission,Railroad and Shipping,
1938.4,"Hesthal, William",Purchased by the San Francisco Art Commission for the Civic Auditorium,,"(-122.4194155,37.7749295)",City Department : Civic Auditorium : Polk Hall,Mural,San Francisco Arts Commission,Untitled,
1987.31,"Hiramoto, Judy",Purchased by the San Francisco Art Commission for the Mission Recreation Center.,108 in. x 108 in.,"(-122.412999,37.75820100000001)",Public Display : District 9 : Mission Rec. Center : 2450 Harrison St. : Courtyar,Mosaic tiles,San Francisco Arts Commission,Animal Hopscotch,"2450 Harrison St
"
1986.21,"Hoefer, Wade",Purchased by the San Francisco Art Commission for the San Francisco International Airport.,"64"" H X 120"" W","(-122.389979,37.615223)",Airport : Terminal 2 : Gate 58 B,Acrylic and sand on canvas,San Francisco Arts Commission,The Peasant's Parade,
T2009.21.a,"Hoff, Terry",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : South Residence : L2 : Northwest Wall #1,Mixed media,San Francisco Arts Commission,Untitled,
T2009.21.c,"Hoff, Terry",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : South Residence : L2 : Southwest Wall #1,Mixed media,San Francisco Arts Commission,Untitled,
T2009.21.i,"Hoff, Terry",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : North Residence : L2 : Northwest Wall #1,Mixed media,San Francisco Arts Commission,Untitled,
T2009.21.n,"Hoff, Terry",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : North Residence : L2 : Northeast Wall,Mixed media,San Francisco Arts Commission,Untitled (Chalkboards),
T2009.21.m,"Hoff, Terry",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : North Residence : L2 : Southwest Wall #2,Mixed media,San Francisco Arts Commission,Untitled (Chalkboards),
T2009.21.k,"Hoff, Terry",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : North Residence : L2 : Southwest Wall #1,Mixed media,San Francisco Arts Commission,Untitled,
T2009.21.a-p,"Hoff, Terry",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda Hospital : North and South Residence : L2,Mixed media,San Francisco Arts Commission,Untitled,
T2009.21.j,"Hoff, Terry",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : North Residence : L2 : Northwest Wall #2,Mixed media,San Francisco Arts Commission,Untitled (Chalkboards),
T2009.21.d,"Hoff, Terry",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : South Residence : L2 : Southwest Wall #2,Mixed media,San Francisco Arts Commission,Untitled (Chalkboards),
T2009.21.g,"Hoff, Terry",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : South Residence : L2 : Northeast Wall,Mixed media,San Francisco Arts Commission,Untitled (Chalkboards),
T2009.21.b,"Hoff, Terry",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : South Residence : L2 : Northwest Wall #2,Mixed media,San Francisco Arts Commission,Untitled (Chalkboards),
T2009.21.h,"Hoff, Terry",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : South Residence : L2 : Southeast Wall,Mixed media,San Francisco Arts Commission,Untitled,
T2009.21.l,"Hoff, Terry",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : North Residence : L2 : East Wall,Mixed media,San Francisco Arts Commission,It's Always Time for Flowers,
T2009.21.e,"Hoff, Terry",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : South Residence : L2 : Dining Wall ,Mixed media,San Francisco Arts Commission,Untitled (Chalkboard),
T2009.21.f,"Hoff, Terry",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : South Residence : L2 : East Wall,Mixed media,San Francisco Arts Commission,It's Always Time for Flowers,
1981.25,"Holland, Tom",Purchased by the San Francisco Art Commission for the Moscone Convention Center,"7 1/2' H X 18' W X 13"" D","(-122.4194155,37.7749295)",Public Display : District 6 : Moscone Center : Mezzanine Level,Epoxy paint on aluminum and fiberglass,San Francisco Arts Commission,Morengo,
1995.14,"Hollis, Douglas",Commissioned for the new Sheriff's Facility by the San Francisco Art Commission.,,"(-122.4194155,37.7749295)",City Department : Sheriff's Facility : 7th St. and Bryant : Exterior and Roof,"Ceramic, glass, steel",San Francisco Arts Commission,Ceramic Frit Windows and Mechanical Screens,
1917.2,"Houdon, Jean Antoine",Dedicated to the City and County of San Francisco at the California Palace of Fine Arts.,"78"" H X 42"" W X 33"" D","(-122.491083,37.7774299)",Public Display : District 1 : Washington High School,Bronze,San Francisco Arts Commission,George Washington,
1934.2,"Howard, John Langley",Commissioned for Coit Tower,10' X 24',"(-122.4058194,37.8023686)",Public Display : District 3 : Coit Tower,Fresco,San Francisco Arts Commission,California Industrial Scenes,
2001.5,"Howard, Mildred",Collection of the City and County of San Francisco,16 in. x 25 in.,"(-122.389979,37.615223)",Airport : IT : Boarding Area A : Gate A2,saxophones made of brass and steel music panels,San Francisco Arts Commission,Salt Peanuts,
1940.1,"Howard, Robert B.",Orignally commissioned for the Golden Gate International Exposition of 1939. Permanently placed in the Academy of Sciences in Golden Gate Park.,,"(-122.451725,37.7277894)",Storage : District 11 : CCSF : Phelan Campus : Judson Avenue Lot,Cast black artificial granite,San Francisco Arts Commission,Whales,
2008.4.a-c,"Hsu, Joyce",,,"(-122.389979,37.615223)",Airport : International terminal : Gate A-3,Anodized aluminum and stainless steel,San Francisco Arts Commission,Namoo House,
2007.2,"Hsu, Joyce",,,"(-122.4194155,37.7749295)",Public Display : District 1 : Argone Playground : 18th Ave. and Anza,Aluminum,San Francisco Arts Commission,Incomplete Metamorphosis,
T2009.23.h,"Huang, Arlan",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : North Residence : L4 : East Wall,Blown and laminated glass,San Francisco Arts Commission,Untitled [glass panels],
T2009.64.c,"Huang, Arlan",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : Link Building : L1 : West and south walls,Glass and stainless steel,San Francisco Arts Commission,Untitled,
T2009.64.d,"Huang, Arlan",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : Link Building : L1 : West and south walls,Glass and stainless steel,San Francisco Arts Commission,Untitled,
T2009.64.b,"Huang, Arlan",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : Link Building : L1 : West and south walls,Glass and stainless steel,San Francisco Arts Commission,Untitled,
T2009.23.f,"Huang, Arlan",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : North Residence : L4 : Northwest Wall,Blown and laminated glass,San Francisco Arts Commission,Untitled [glass panels],
T2009.64.a-d,"Huang, Arlan",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : Link Building : L1 : West and south walls,Glass and stainless steel,San Francisco Arts Commission,Untitled [glass block windows],
T2009.23.i,"Huang, Arlan",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : North Residence : L4 : Northeast Wall,Blown and laminated glass,San Francisco Arts Commission,Untitled [glass panels],
T2009.64.a,"Huang, Arlan",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : Link Building : L1 : West and south walls,Glass and stainless steel,San Francisco Arts Commission,Untitled,
T2009.23.g,"Huang, Arlan",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : North Residence : L4 : Southwest Wall,Blown and laminated glass,San Francisco Arts Commission,Untitled [glass panels],
T2009.23.j,"Huang, Arlan",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : North Residence : L4 : Southeast Wall,Blown and laminated glass,San Francisco Arts Commission,Untitled [glass panels],
T2009.23.a,"Huang, Arlan",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : South Residence : L4 : Northwest Wall,Blown and laminated glass,San Francisco Arts Commission,Untitled [glass panels],
T2009.23.d,"Huang, Arlan",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : South Residence : L4 : Northeast Wall,Blown and laminated glass,San Francisco Arts Commission,Untitled [glass panels],
T2009.23.e,"Huang, Arlan",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : South Residence : L4 : Southeast wall,Blown and laminated glass,San Francisco Arts Commission,Untitled [glass panels],
T2009.23.b,"Huang, Arlan",,,"(-122.4556651,37.7478586)",City Department : Laguna Honda : South Residence : L4 : Southwest Wall,Blown and laminated glass,San Francisco Arts Commission,Untitled [glass panels],
